id,id_nota,valoracion_llm,relevante_economia,AAPLD,DESPD,KOD,MELID,MSFTD,NVDAD,TEND,VISTD,XOMD
18746,27153,neutral,,,,,,,,,,
18747,27152,neutral,,,,,,,,,,
18748,27151,neutral,,,,,,,,,,
18749,27150,neutral,,,,,,,,,,
18750,27149,neutral,,,,,,,,,,
18751,27148,neutral,,,,,,,,,,
18752,27147,negative,1,1,1,,,,1,1,,
18753,27146,neutral,,,,,,,,,,
18754,27145,neutral,,,,,,,,,,
18755,27144,negative,,1,,,,,1,,,
18756,27143,neutral,,,,,,,,,,
18757,27142,neutral,,,,,,,,,,
18758,27141,neutral,,,,,,,,,,
18759,27140,neutral,,,,,,,,,,
18760,27139,neutral,,,,,,,,,,
18761,27137,neutral,,,,,,,,,,
18762,27136,neutral,,,,,,,,,,
18763,27135,negative,1,,1,,,,1,1,1,
18764,27134,neutral,,,,,,,,,,
18765,27133,neutral,,,,,,,,,,
18766,27132,neutral,,,,,,,,,,
18767,27131,neutral,,,,,,,,,,
18768,27130,positive,,,,,,,,,,
18769,27129,neutral,,,,,,,,,,
18770,27128,neutral,,,,,,,,,,
18771,27127,neutral,,,,,,,,,,
18772,27126,neutral,1,,,,,,,,,
18773,27125,neutral,,,,,,,,,,
18774,27124,neutral,,,,,,,,,,
18775,27123,neutral,,,,,,,,,,
18776,27122,neutral,,,,,,,,,,
18777,27121,negative,,,,,,,,,,
18778,27120,neutral,,,,,,,,,,
18779,27119,neutral,,,,,,,,,,
18780,27118,neutral,,,,,,,,,,
18781,27117,neutral,1,,,,,,,,,
18782,27116,neutral,,,,,,,,,,
18783,27115,neutral,,,,,,,,,,
18784,27114,neutral,,,,,,,,,,
18785,27112,neutral,1,,,,,,,,,
18786,27111,neutral,,,,,,,,,,
18787,27110,neutral,,,,,,,,,,
18788,27109,neutral,,,,,,,,,,
18789,27108,neutral,,,,,,,,1,,
18790,27107,neutral,,,,,,,,,,
18791,27106,neutral,,,,,,,,,,
18792,27105,neutral,,,,,,,,,,
18793,27104,neutral,,,,,,,,,,
18794,27103,negative,,,,,,,,,,
18795,27102,neutral,,,,,,,,,,
18796,27101,neutral,,,,,,,,,,
18797,27100,neutral,,,,,,,,,,
18798,27099,negative,1,,1,,,,,,,
18799,27098,neutral,,,,,,,,,,
18800,27097,neutral,1,,,,,,,,,
18801,27096,neutral,,,,,,,,,,
18802,27095,neutral,,,,,,,,,,
18803,27094,neutral,,,,,,,,,,
18804,27093,positive,1,,,,,,,1,,
18805,27092,neutral,,,,,,,,,,
18806,27091,neutral,,,,,,,,,,
18807,27090,neutral,,,,,,,,,,
18808,26770,neutral,,,,,,,,,,
18809,27089,neutral,,,,,,,,,,
18810,27088,neutral,,,,,,,,,,
18811,27087,neutral,,,,,,,,,,
18812,27086,neutral,,,,,,,,,,
18813,27085,neutral,,,,,,,,,,
18814,27084,neutral,,,,,,,,,,
18815,27083,neutral,,,,,,,,,,
18816,27082,neutral,,,,,,,,,,
18817,27081,neutral,,,,,,,,,,
18818,27080,neutral,,,,,,,,,,
18819,27079,neutral,,,,,,,,,,
18820,27078,neutral,,,,,,,,,,
18821,27077,neutral,,,,,,,,,,
18822,27076,neutral,,,,,,,,,,
18823,27075,neutral,,,,,,,,,,
18824,27074,negative,1,,,,,,,1,,
18825,27073,neutral,,,,,,,,,,
18826,27072,neutral,,,,,,,1,,,
18827,27071,neutral,,,,,,,,,,
18828,27070,negative,,,,,,,,,,
18829,27069,neutral,1,,,,,,,1,,
18830,27068,neutral,,,,,,,,,,
18831,27067,neutral,,,,,,,,,,
18832,27066,neutral,,,,,,,,,,
18833,27065,neutral,,,,,,,,,,
18834,27064,neutral,,,,,,,,,,
18835,27063,neutral,,,,,,,,,,
18836,27062,neutral,,,,,,,,,,
18837,27061,neutral,,,,,,,,,,
18838,27060,neutral,,,,,,,,,,
18839,27059,neutral,1,,,,,,,,,
18840,27058,neutral,,,,,,,,,,
18841,27057,negative,,,,,,,,,,
18842,27056,neutral,,,,,,,,,,
18843,27055,neutral,,,,,,,,,,
18844,27054,neutral,,,,,,,,,,
18845,27053,neutral,,,,,,,,,,
18846,27052,neutral,,,,,,,,,,
18847,27051,neutral,,,,,,,,,,
18848,27050,neutral,1,,,,,,,,,
18849,27049,neutral,,,,,,,,,,
18850,27048,neutral,,,,,,,,,,
18851,27047,neutral,,,,,,,,,,
18852,27046,neutral,,,,,,,,,,
18853,27045,neutral,,,,,,,,,,
18854,27044,neutral,,,,,,,,,,
18855,27043,negative,,,,,,,,,,
18856,27042,neutral,,,,,,,,,,
18857,27041,negative,,,,,,,,,,
18858,27040,neutral,,,,,,,,,,
18859,27039,neutral,,,,,,,,,,
18860,27038,neutral,1,,,,,,,,,
18861,27037,neutral,,,,,,,,,,
18862,27036,neutral,,,,,,,,,,
18863,27035,neutral,,,,,,,,,,
18864,27034,neutral,,,,,,,,,,
18865,27033,neutral,,,,,,,,,,
18866,27032,neutral,,,,,,,,,,
18867,27031,neutral,,,,,,,,,,
18868,27030,positive,,,,,,,,,,
18869,27029,neutral,,,,,,,,,,
18870,27028,negative,,,,,,,,,,
18871,27027,neutral,1,,,,,,,,,
18872,27026,neutral,,,,,,,,,,
18873,27025,negative,1,,,,,,,,,
18874,27024,neutral,,,,,,,,,,
18875,27023,neutral,,,,,,,,,,
18876,27022,neutral,,,,,,,,,,
18877,27021,neutral,,,,,,,,,,
18878,27020,neutral,,,,,,,,,,
18879,27019,neutral,,,,,,,,,,
18880,27018,neutral,,,,,,,,,,
18881,27017,neutral,,,,,,,,,,
18882,27016,positive,1,,,1,,,,1,1,
18883,27015,negative,,,,,,,,,,
18884,26746,neutral,,,,,,,,,,
18885,27014,neutral,,,,,,,,,,
18886,27013,neutral,,,,,,,,,,
18887,27012,neutral,1,,,,,,,1,,
18888,27011,neutral,,,,,,,,,,
18889,27010,neutral,,,,,,,,,,
18890,27009,neutral,,,,,,,,,,
18891,27008,neutral,,,,,,,,,,
18892,27007,neutral,,,,,,,,,,
18893,27006,neutral,,,,,,,,,,
18894,27005,neutral,,,,,,,,,,
18895,27004,neutral,,,,,,,,,,
18896,27003,neutral,,,,,,,,,,
18897,27002,neutral,,,,,,,,,,
18898,27001,neutral,,,,,,,,,,
18899,27000,neutral,,,,,,,,,,
18900,26999,neutral,,,,,,,,,,
18901,26998,neutral,,,,,,,,,,
18902,26997,neutral,,,,,,,,,,
18903,26996,neutral,,,,,,,,,,
18904,26995,neutral,,,,,,,,,,
18905,26994,neutral,,,,,,,,,,
18906,26993,neutral,,,,,,,,,,
18907,26992,neutral,,,,,,,,,,
18908,26991,neutral,,,,,,,,,,
18909,26990,neutral,,,,,,,,,,
18910,26989,neutral,,,,,,,,,,
18911,26988,neutral,,,,,,,,,,
18912,26987,neutral,,,,,,,,,,
18913,26986,neutral,1,,,,,,,1,1,
18914,26985,neutral,,,,,,,,,,
18915,26984,neutral,,,,,,,,,,
18916,26983,neutral,,,,,,,,,,
18917,26982,neutral,,,,,,,,,,
18918,26981,neutral,,,,,,,,,,
18919,26980,neutral,,,,,,,,,,
18920,26979,neutral,,,,,,,,,,
18921,26978,neutral,,,,,,,,,,
18922,26977,neutral,,,,,,,,,,
18923,26976,neutral,,,,,,,,,,
18924,26975,neutral,,,,,,,,,,
18925,26974,positive,1,,,,,,,,,
18926,26973,neutral,,,,,,,,,,
18927,26972,neutral,,,,,,,,,,
18928,26971,neutral,,,,,,,,,,
18929,26970,neutral,1,,,,,,,,,
18930,26969,neutral,,,,,,,,,,
18931,26968,neutral,,,,,,,,,,
18932,26967,neutral,,,,,,,,,,
18933,26966,neutral,,,,,,,,,,
18934,26965,neutral,,,,,,,,,,
18935,26964,neutral,,,,,,,,,,
18936,26963,neutral,,,,,,,,,,
18937,26962,neutral,,,,,,,,,,
18938,26961,neutral,,,,,,,,,,
18939,26960,neutral,,,,,,,,,,
18940,26959,neutral,,,,,,,,,,
18941,26958,neutral,,,,,,,,,,
18942,26957,neutral,,,,,,,,,,
18943,26956,neutral,,,,,,,,,,
18944,26955,neutral,1,,,,,,,1,,
18945,26954,neutral,,,,,,,,,,
18946,26953,neutral,,,,,,,,,,
18947,26952,neutral,,,,,,,,,,
18948,26951,neutral,,,,,,,,,,
18949,26950,neutral,,,,,,,,,,
18950,26949,neutral,,,,,,,,,,
18951,26948,neutral,,,,,,,,,,
18952,26947,neutral,,,,,,,,,,
18953,26946,neutral,,,,,,,,,,
18954,26945,neutral,,,,,,,,,,
18955,26944,neutral,,,,,,,,1,1,
18956,26943,neutral,,,,,,,,,,
18957,26942,neutral,,,,,,,,,,
18958,26941,neutral,,,,,,,,,,
18959,26940,neutral,,,,,,,,,,
18960,26939,neutral,1,,,,,,,,,
18961,26938,neutral,,,,,,,,,,
18962,26937,neutral,,,,,,,,,,
18963,26936,neutral,,,,,,,,,,
18964,26935,negative,,,,,,,,,,
18965,26934,neutral,,,,,,,,,,
18966,26933,neutral,,,,,,,,,,
18967,26931,neutral,,,,,,,,,,
18968,26930,positive,1,1,1,1,1,1,1,1,1,1
18969,26929,neutral,,,,,,,,,,
18970,26928,neutral,,,,,,,,,,
18971,26927,neutral,,,,,,,,,,
18972,26926,positive,1,,,,,,,1,,
18973,26925,neutral,,,,,,,,,,
18974,26924,neutral,,,,,,,,,,
18975,26923,neutral,,,,,,,,,,
18976,26922,neutral,,,,,,,,,,
18977,26921,negative,,,,,,,,,,
18978,26920,neutral,,,,,,,,,,
18979,26919,neutral,,,,,,,,,,
18980,26918,neutral,,,,,,,,,,
18981,26917,neutral,,,,,,,,,,
18982,26916,negative,1,,,,,,,,,
18983,26915,negative,1,,,,,,,,,
18984,26914,neutral,,,,,,,,,,
18985,26913,neutral,,,,,,,,,,
18986,26912,neutral,,,,,,,,,,
18987,26911,negative,1,,1,,,,1,1,,
18988,26910,neutral,,,,,,,,,,
18989,26909,neutral,,,,,,,,,,
18990,26908,neutral,,,,,,,,,,
18991,26907,neutral,,,,,,,,,,
18992,26906,negative,1,,,,,,,,,
18993,26905,neutral,,,,,,,,,,
18994,26904,neutral,,,,,,,,,,
18995,26903,neutral,,,,,,,,,,
18996,26902,neutral,,,,,,,,,,
18997,26901,positive,1,1,,,,,,1,,
18998,26900,neutral,,,,,,,,,,
18999,26899,neutral,,,,,,,,,,
19000,26898,neutral,,,,,,,,,,
19001,26897,neutral,,,,,,,,,,
19002,26896,neutral,1,,,,,,,,,
19003,26895,neutral,,,,,,,,,,
19004,26894,positive,,,,,,,,,,
19005,26893,neutral,,,,,,,,,,
19006,26892,neutral,,,,,,,,,,
19007,26891,neutral,,,,,,,,,,
19008,26890,neutral,,,,,,,,,,
19009,26889,neutral,,,,,,,,,,
19010,26888,neutral,,,,,,,,,,
19011,26887,neutral,,,,,,,,,,
19012,26886,neutral,,,,,,,,,,
19013,26885,neutral,,,,,,,,,,
19014,26884,neutral,,,,,,,,,,
19015,26883,neutral,,,,,,,,,,
19016,26882,neutral,,,,,,,,,,
19017,26881,neutral,1,,,,,,,,,
19018,26880,neutral,,,,,,,,,,
19019,26879,neutral,,,,,,,,,,
19020,26878,negative,,,,,,,,,,
19021,26877,negative,,,,,,,,,,
19022,26876,neutral,,,,,,,,,,
19023,26875,negative,1,,1,,,,,,,1
19024,26874,neutral,,,,,,,,,,
19025,26873,neutral,,,,,,,,,,
19026,26872,neutral,,,,,,,,,,
19027,26871,negative,,,,,,,,,,
19028,26870,neutral,,,,,,,,,,
19029,26869,neutral,,,,,,,,,,
19030,26868,neutral,,,,,,,,,,
19031,26867,negative,1,,,,,,,,,
19032,26866,neutral,,,,,,,,,,
19033,26865,neutral,,,,,,,,,,
19034,26864,neutral,,,,,,,,,,
19035,26863,neutral,,,,,,,,,,
19036,26862,neutral,,,,,,,,,,
19037,26861,neutral,,,,,,,,,,
19038,26860,neutral,,,,,,,,,,
19039,26859,neutral,,,,,,,,,,
19040,26858,neutral,,,,,,,,,,
19041,26857,neutral,,,,,,,,,,
19042,26856,neutral,,,,,,,,,,
19043,26855,positive,,,,,,,,,,
19044,26854,neutral,,,,,,,,,,
19045,26853,neutral,,,,,,,,,,
19046,26852,neutral,,,,,,,,,,
19047,26851,neutral,,,,,,,,,,
19048,26850,neutral,,,,,,,,,,
19049,26849,neutral,,,,,,,,,,
19050,26848,neutral,,,,,,,,,,
19051,26847,neutral,,,,,,,,,,
19052,26846,neutral,,,,,,,,,,
19053,26845,neutral,,,,,,,,,,
19054,26844,neutral,,,,,,,,,,
19055,26843,neutral,,,,,,,,,,
19056,26842,neutral,,,,,,,,,,
19057,26841,neutral,,,,,,,,,,
19058,26840,neutral,,,,,,,,,,
19059,26839,neutral,,,,,,,,,,
19060,26838,neutral,,,,,,,,,,
19061,26837,neutral,,,,,,,,,,
19062,26836,neutral,,,,,,,,,,
19063,26835,neutral,,,,,,,,,,
19064,26834,neutral,,,,,,,,,,
19065,26833,neutral,,,,,,,,,,
19066,26832,neutral,,,,,,,,,,
19067,26831,neutral,,,,,,,,,,
19068,26830,negative,,,,,,,,,,
19069,26829,neutral,,,,,,,,,,
19070,26828,neutral,,,,,,,,,,
19071,26827,neutral,,,,,,,,,,
19072,26826,negative,,,,,,,1,,,
19073,26825,neutral,,,,,,,,,,
19074,26824,negative,,,,,,,,,,
19075,26822,neutral,,,,,,,,,,
19076,26821,neutral,,,,,,,,,,
19077,26820,neutral,,,,,,,,,,
19078,26819,neutral,,,,,,,,,,
19079,26818,neutral,,,,,,,,,,
19080,26817,neutral,,,,,,,,,,
19081,26816,neutral,,,,,,,,,,
19082,26815,neutral,,,,,,,,,,
19083,26814,neutral,,,,,,,,,,
19084,26813,negative,,,,,,,1,,,
19085,26812,neutral,,,,,,,,,,
19086,26811,neutral,,,,,,,,,,
19087,26810,neutral,,,,,,,,,,
19088,26809,neutral,,,,,,,,,,
19089,26808,neutral,1,,,,,,,1,,
19090,26807,neutral,,,,,,,,,,
19091,26806,neutral,,,,,,,,,,
19092,26805,neutral,,,,,,,,,,
19093,26804,neutral,,,,,,,,,,
19094,26803,neutral,,,,,,,,,,
19095,26802,neutral,,,,,,,,,,
19096,26801,neutral,,,,,,,,,,
19097,26800,neutral,,,,,,,,,,
19098,26799,neutral,,,,,,,,,,
19099,26798,neutral,,,,,,,,,,
19100,26797,neutral,,,,,,,,,,
19101,26796,neutral,,,,,,,,,,
19102,26795,positive,1,,,,,,,1,,
19103,26794,neutral,,,,,,,,,,
19104,26793,neutral,,,,,,,,,,
19105,26792,neutral,,,,,,,,,,
19106,26791,positive,1,,,,,,,1,,
19107,26790,neutral,,,,,,,,,,
19108,26789,neutral,,,,,,,,,,
19109,26788,neutral,,,,,,,,,,
19110,26787,neutral,,,,,,,,,,
19111,26786,neutral,,,,,,,,,,
19112,26785,negative,,,,,,,,,,
19113,26784,neutral,,,,,,,,,,
19114,26783,neutral,,,,,,,,,,
19115,26782,neutral,,,,,,,,,,
19116,26781,negative,,,,,,,,,,
19117,26780,neutral,,,,,,,,,,
19118,26779,neutral,1,,,,,,,,,
19119,26778,neutral,,,,,,,,,,
19120,26777,neutral,1,,,,,,,,,
19121,26776,neutral,1,,,,,,,,,
19122,26775,neutral,,,,,,,,,,
19123,26774,neutral,,,,,,,,,,
19124,26773,negative,1,,,,,,,,,
19125,26772,neutral,,,,,,,,,,
19126,26771,neutral,,,,,,,,,,
19127,26769,positive,,,,,,,,,,
19128,26768,negative,,,,,,,,,,
19129,26767,neutral,,,,,,,,,,
19130,26766,neutral,,,,,,,,,,
19131,26765,neutral,,,,,,,,,,
19132,26764,neutral,,,,,,,,,,
19133,26763,neutral,,,,,,,,,,
19134,26762,neutral,,,,,,,,,,
19135,26761,neutral,,,,,,,,,,
19136,26760,neutral,,,,,,,,,,
19137,26759,neutral,,,,,,,,,,
19138,26758,neutral,,,,,,,,,,
19139,26757,neutral,,,,,,,,,,
19140,26756,neutral,,,,,,,,,,
19141,26755,neutral,,,,,,,,,,
19142,26754,negative,,,,,,,,1,,
19143,26753,neutral,,,,,,,,,,
19144,26752,negative,,,,,,,,,,
19145,26751,neutral,,,,,,,,,,
19146,26750,neutral,,,,,,,,,,
19147,26749,neutral,,,,,,,,,,
19148,26748,neutral,,,,,,,,,,
19149,26747,neutral,,,,,,,,,,
19150,26745,neutral,,,,,,,,,,
19151,26744,neutral,,1,,,,,,,,
19152,26743,neutral,,,,,,,,,,
19153,26742,neutral,,,,,,,,,,
19154,26741,neutral,,,,,,,,,,
19155,26740,neutral,,,,,,,,,,
19156,26739,neutral,,,,,,,,,,
19157,26738,neutral,,,,,,,,,,
19158,26737,neutral,,,,,,,,,,
19159,26736,neutral,,,,,,,,,,
19160,26735,neutral,,,,,,,,,,
19161,26734,neutral,,,,,,,,,,
19162,26733,neutral,,,,,,,,,,
19163,26732,neutral,,,,,,,,,,
19164,26731,neutral,,,,,,,,,,
19165,26730,neutral,,,,,,,,,,
19166,26729,neutral,,,,,,,,,,
19167,26728,neutral,,,,,,,,,,
19168,26727,neutral,,,,,,,,,,
19169,26726,neutral,1,,,,,,,,,
19170,26725,neutral,,,,,,,,,,
19171,26724,neutral,,,,,,,,,,
19172,26723,neutral,,,,,,,,,,
19173,26722,neutral,,,,,,,,,,
19174,26721,neutral,,,,,,,,,,
19175,26720,neutral,,,,,,,,,,
19176,26719,neutral,,,,,,,,,,
19177,26718,neutral,,,,,,,,,,
19178,26717,neutral,1,,,1,,,,,,
19179,26716,neutral,,,,,,,,,,
19180,26715,neutral,,,,,,,,,,
19181,26714,neutral,,,,,,,,,,
19182,26713,neutral,,,,,,,,,,
19183,26712,neutral,,,,,,,,,,
19184,26711,neutral,,,,,,,,,,
19185,26710,neutral,,,,,,,,,,
19186,26709,neutral,,,,,,,,,,
19187,26708,neutral,,,,,,,,,,
19188,26707,neutral,,,,,,,,,,
19189,26706,neutral,,,,,,,,,,
19190,26705,neutral,,,,,,,,,,
19191,26704,neutral,1,,,,,,,,,
19192,26703,neutral,,,,,,,,,,
19193,26702,neutral,,,,,,,,,,
19194,26701,neutral,,,,,,,,,,
19195,26700,neutral,,,,,,,,,,
19196,26699,neutral,,,,,,,,,,
19197,26698,neutral,,,,,,,,,,
19198,26697,neutral,1,,,,,,,1,,
19199,26696,neutral,,,,,,,,,,
19200,26695,neutral,1,,,,,,,,,
19201,26694,neutral,,,,,,,,,,
19202,26693,neutral,,,,,,,,,,
19203,26692,neutral,,,,,,,,,,
19204,26691,negative,,,,,,,,,,
19205,26690,neutral,,,,,,,,,,
19206,26689,positive,1,,,,1,,,1,,
19207,26688,neutral,1,,,,,,,,,
19208,26687,negative,,,,,,,,,,
19209,26686,negative,,,,,,,,,,
19210,26685,neutral,,,,,,,,,,
19211,26684,neutral,,,,,,,,,,
19212,26683,neutral,,,,,,,,,,
19213,26682,neutral,,,,,,,,,,
19214,26681,neutral,,,,,,,,,,
19215,26680,negative,1,,1,,,,1,,,
19216,26679,neutral,,,,,,,,,,
19217,26678,neutral,,,,,,,,,,
19218,26677,negative,,,,,,,,,,
19219,26676,neutral,,,,,,,,,,
19220,26675,neutral,1,,,,,,,,,
19221,26674,neutral,,,,,,,,,,
19222,26673,neutral,,,,,,,,,,
19223,26672,negative,1,,,,,,1,1,,
19224,26671,neutral,,,,,,,,,,
19225,26670,neutral,,,,,,,,,,
19226,26669,neutral,,,,,,,,,,
19227,26668,neutral,,,,,,,,,,
19228,26667,neutral,,,,,,,,,,
19229,26666,neutral,,,,,,,,,,
19230,26665,neutral,,,,,,,,,,
19231,26664,neutral,,,,,,,,,,
19232,26663,negative,,,,,,,,,,
19233,26662,negative,,,,,,,,,,
19234,26661,neutral,,,,,,,,,,
19235,26660,neutral,,,,,,,,,,
19236,26659,neutral,,,,,,,,,,
19237,26658,neutral,,,,,,,,,,
19238,26657,neutral,,,,,,,,,,
19239,26656,neutral,,,,,,,,,,
19240,26655,neutral,,,,,,,,,,
19241,26654,neutral,,,,,,,,,,
19242,26653,neutral,,,,,,,,,,
19243,26652,neutral,,,,,,,,,,
19244,26651,neutral,,,,,,,,,,
19245,26650,neutral,,,,,,,,,,
19246,26649,neutral,1,,,,,,,,,
19247,26648,neutral,,,,,,,,,,
19248,26647,positive,,,,,,,,,,
19249,26646,neutral,,,,,,,,,,
19250,26645,neutral,,,,,,,,,,
19251,26644,neutral,,,,,,,,,,
19252,26643,negative,,,,,,,,,,
19253,26642,neutral,,,,,,,,,,
19254,26641,neutral,,,,,,,,,,
19255,26640,neutral,,,,,,,,,,
19256,26639,neutral,,,,,,,,,,
19257,26638,neutral,,,,,,,,,,
19258,26637,neutral,,,,,,,,,,
19259,26636,neutral,,,,,,,,,,
19260,26635,neutral,,,,,,,,,,
19261,26634,neutral,,,,,,,,,,
19262,26633,neutral,,,,,,,,,,
19263,26632,neutral,,,,,,,,,,
19264,26631,neutral,,,,,,,,,,
19265,26630,neutral,,,,,,,,,,
19266,26629,neutral,,,,,,,,,,
19267,26628,negative,,,,,,,,,1,
19268,26627,neutral,,,,,,,,,,
19269,26626,neutral,,,,,,,,,,
19270,26625,neutral,,,,,,,,,,
19271,26624,neutral,,,,,,,,,,
19272,26623,negative,1,,1,,,,1,1,,
19273,26622,neutral,,,,,,,,,,
19274,26621,negative,,,,,,,,,,
19275,26620,neutral,,,,,,,,,,
19276,26619,negative,,,,,,,,,,
19277,26618,neutral,1,,,,,,,,,
19278,26617,neutral,,,,,,,,,,
19279,26616,neutral,,,,,,,,,,
19280,26615,neutral,,,1,,,,,1,,
19281,26614,neutral,,,,,,,,,,
19282,26613,neutral,,,,,,,,,,
19283,26612,neutral,,,,,,,,,,
19284,26611,neutral,,,,,,,,,,
19285,26610,neutral,,,,,,,,,,
19286,26609,neutral,,,,,,,,,,
19287,26608,neutral,,,,,,,,,,
19288,26607,neutral,,,,,,,,,,
19289,26606,neutral,,,,,,,,,,
19290,26605,neutral,,,,,,,,,,
19291,26604,neutral,1,,,,,,,,,
19292,26603,neutral,,,,,,,,,,
19293,26602,neutral,,,,,,,,,,
19294,26601,neutral,,,,,,,,,,
19295,26600,neutral,,,,,,,,,,
19296,26599,neutral,,,,,,,,,,
19297,26598,neutral,,,,,,,,,,
19298,26597,negative,,,,,,,,,,
19299,26596,neutral,,,,,,,,,,
19300,26595,negative,,,,,,,,,,
19301,26594,neutral,,,,,,,,,,
19302,26593,neutral,,,,,,,,,,
19303,26592,neutral,,,,,,,,,,
19304,26591,neutral,1,,,,,,,,,
19305,26590,neutral,,,,,,,,,,
19306,26589,positive,,,,,,,,,,
19307,26588,neutral,1,,,,,,,,,
19308,26587,negative,,,,,,,,1,,
19309,26586,negative,,,,,,,,,,
19310,26585,neutral,,,,,,,,,,
19311,26584,neutral,,,,,,,,,,
19312,26583,neutral,,,,,,,,,,
19313,26582,neutral,,,,,,,,,,
19314,26581,neutral,,,,,,,,,,
19315,26580,neutral,,,,,,,,,,
19316,26579,neutral,,,,,,,,,,
19317,26578,neutral,,,,,,,,,,
19318,26577,neutral,1,,,,,,1,,,
19319,26576,neutral,,,,,,,,,,
19320,26575,neutral,,,,,,,,,,
19321,26574,neutral,,,,,,,,,,
19322,26573,neutral,,,,,,,,,,
19323,26572,neutral,,,,,,,,,,
19324,26571,neutral,,,,,,,,,,
19325,26570,neutral,,,,,,,,,,
19326,26569,neutral,,,,,,,,,,
19327,26568,negative,1,,,,,,,,,
19328,26567,neutral,,,,,,,,,,
19329,26566,negative,,,,,,,,,,
19330,26565,neutral,,,,,,,,,,
19331,26564,neutral,,,,,,,,,,
19332,26563,negative,,,,1,,,,,,
19333,26562,negative,1,,,,,,,,,
19334,26561,neutral,,,,,,,,,,
19335,26560,neutral,,,,,,,,,,
19336,26559,neutral,,,,,,,,,,
19337,26558,neutral,,,,,,,,,,
19338,26557,neutral,,,,,,,,,,
19339,26556,neutral,,,,,,,,,,
19340,26555,neutral,,,,,,,,,,
19341,26554,neutral,,,,,,,,,,
19342,26553,negative,,,,,,,,,,
19343,26552,neutral,,,,,,,,,,
19344,26551,neutral,,,,,,,,,,
19345,26526,positive,1,,,,,,,1,,
19346,26550,neutral,,,,,,,,,,
19347,26549,neutral,1,,,,,,,,,
19348,26548,neutral,,,,,,,,,,
19349,26547,neutral,,,,,,,,,,
19350,26546,neutral,,,,,,,,,,
19351,26545,neutral,,,,,,,,,,
19352,26544,neutral,,,,,,,,,,
19353,26543,positive,1,,,1,,,,1,1,
19354,26542,neutral,,,,,,,,,,
19355,26541,neutral,,,,,,,,,,
19356,26540,neutral,,,,,,,,,,
19357,26539,neutral,,,,,,,,,,
19358,26538,neutral,,,,,,,,,,
19359,26537,neutral,,,,,,,,,,
19360,26536,negative,1,,,,,,,1,1,
19361,26535,neutral,,,,,,,,,,
19362,26534,neutral,,,,,,,,,,
19363,26533,neutral,,,,,,,,,,
19364,26532,neutral,,,,,,,,,,
19365,26531,neutral,1,,,,,,,,,
19366,26530,neutral,,,,,,,,,,
19367,26529,neutral,,,,,,,,,,
19368,26528,neutral,,,,,,,,,,
19369,26527,neutral,,,,,,,,,,
19370,26525,neutral,,,,,,,,,,
19371,26524,neutral,,,,,,,,,,
19372,26523,neutral,,,,,,,,,,
19373,26522,negative,,,,,,,,,,
19374,26521,neutral,,,,,,,,,,
19375,26520,neutral,,,,,,,,,,
19376,26519,neutral,,,,,,,,,,
19377,26518,neutral,,,,,,,,,,
19378,26517,neutral,,,,,,,,,,
19379,26516,neutral,1,,,,,,,,,
19380,26515,neutral,,,,,,,,,,
19381,26514,neutral,,,,,,,,,,
19382,26513,neutral,,,,,,,,,,
19383,26512,neutral,,,,,,,,,,
19384,26511,neutral,,,,,,,,,,
19385,26510,neutral,,,,,,,,,,
19386,26509,neutral,,,,,,,,,,
19387,26508,neutral,,,,,,,,,,
19388,26507,neutral,1,,,,,,,,,
19389,26506,neutral,,,,,,,,,,
19390,26505,neutral,,,,,,,,,,
19391,26504,neutral,1,,,,,,,,,
19392,26503,neutral,,,,,,,,,,
19393,26502,neutral,,,,,,,,,,
19394,26501,neutral,,,,,,,,,,
19395,26500,neutral,,,,,,,,,,
19396,26499,neutral,,,,,,,,,,
19397,26498,neutral,,,,,,,,,,
19398,26497,neutral,,,,,,,,,,
19399,26496,neutral,,,,,,,,,,
19400,26495,positive,1,,,,,,,,,
19401,26494,neutral,1,,,,,,,,,
19402,26493,neutral,,,,,,,,,,
19403,26492,neutral,,,,,,,,,,
19404,26491,neutral,,,,,,,,,,
19405,26490,neutral,,,,,,,,,,
19406,26489,neutral,1,,,,,,,,,
19407,26488,neutral,,,,,,,,,,
19408,26487,neutral,,,,,,,,,,
19409,26486,neutral,,,,,,,,,,
19410,26485,neutral,,,,,,,,,,
19411,26484,neutral,,,,,,,,,,
19412,26483,neutral,,,,,,,,,,
19413,26482,neutral,,,,,,,,,,
19414,26481,neutral,,,,,,,,,,
19415,26480,neutral,,,,,,,,,,
19416,26479,neutral,,,,,,,,,,
19417,26478,neutral,,,,,,,,,,
19418,26477,neutral,,,,,,,,,,
19419,26476,neutral,,,,,,,,,,
19420,26475,neutral,,,,,,,,,,
19421,26474,neutral,,,,,,,,,,
19422,26473,neutral,,,,,,,,,,
19423,26472,neutral,,,,,,,,,,
19424,26471,neutral,,,,,,,,,,
19425,26470,neutral,,,,,,,,,,
19426,26469,neutral,,,,,,,,,,
19427,26468,neutral,,,,,,,,,,
19428,26467,neutral,,,,,,,,,,
19429,26466,neutral,,,,,,,,,,
19430,26465,neutral,,,,,,,,,,
19431,26464,neutral,,,,,,,,,,
19432,26463,negative,,,,,,,,,,
19433,26462,neutral,,,,,,,,,,
19434,26461,positive,1,,,,,,,1,,
19435,26460,neutral,,,,,,,,,,
19436,26459,neutral,,,,,,,,,,
19437,26458,neutral,,,,,,,,,,
19438,26457,neutral,,,,,,,,,,
